teamName,userId,fantasyPosition,primaryPosition,eligiblePositions,displayName,points,week,isStarter,id,name,team
MJCjr3,4.74749E+17,QB,QB,QB,MJCjr3,14.06,14,TRUE,11560,Caleb Williams,CHI
jake54,7.01959E+17,BN,RB,RB,jake54,14,5,FALSE,11655,Tyrone Tracy,NYG
AR-15 to my black Nabers ,9.87945E+17,WR,WR,WR,MicahJohnson14,14,12,TRUE,11834,Devaughn Vele,DEN
Payton is my B*tch,7.40343E+17,BN,TE,TE,TylerWeiner3,14,13,FALSE,1339,Zach Ertz,WAS
The  Mahomophobes,9.93348E+17,QB,QB,QB,lukehamm03,14,4,TRUE,4046,Patrick Mahomes,KC
MJCjr3,4.74749E+17,TE,TE,TE,MJCjr3,14,9,TRUE,4066,Evan Engram,JAX
Cracker Barrel,7.37732E+17,RB,RB,RB,kwu36,14,5,TRUE,4137,James Conner,ARI
Calebmd,7.40349E+17,BN,WR,WR,Calebmd,14,11,FALSE,5846,DK Metcalf,SEA
The People’s Champ,9.95164E+17,RB,RB,RB,paytonmcclowry,14,12,TRUE,3198,Derrick Henry,BAL
The People’s Champ,9.95164E+17,TE,TE,TE,paytonmcclowry,14,13,TRUE,5022,Dallas Goedert,PHI
Payton is my B*tch,7.40343E+17,BN,QB,QB,TylerWeiner3,13.94,2,FALSE,6011,Gardner Minshew,LV
jake54,7.01959E+17,RB,RB,RB,jake54,13.9,11,TRUE,8151,Kenneth Walker,SEA
Collapsed for Cum,7.27633E+17,WR,WR,WR,YBNosehairs,13.9,9,TRUE,11626,Xavier Legette,CAR
Let's go Mundting,9.95426E+17,SUPER_FLEX,WR,WR,jkloth,13.9,13,TRUE,10213,Tre Tucker,LV
jake54,7.01959E+17,BN,QB,QB,jake54,13.88,10,FALSE,19,Joe Flacco,IND
Let's go Mundting,9.95426E+17,SUPER_FLEX,QB,QB,jkloth,13.86,8,TRUE,6770,Joe Burrow,CIN
Payton is my B*tch,7.40343E+17,BN,QB,QB,TylerWeiner3,13.82,8,FALSE,1234,Russell Wilson,PIT
Payton is my B*tch,7.40343E+17,BN,QB,QB,TylerWeiner3,13.8,12,FALSE,1234,Russell Wilson,PIT
The  Mahomophobes,9.93348E+17,WR,WR,WR,lukehamm03,13.8,3,TRUE,5185,Allen Lazard,NYJ
The  Mahomophobes,9.93348E+17,FLEX,WR,WR,lukehamm03,13.8,14,TRUE,7670,Joshua Palmer,LAC
Collapsed for Cum,7.27633E+17,RB,RB,RB,YBNosehairs,13.8,5,TRUE,8154,Brian Robinson,WAS
Collapsed for Cum,7.27633E+17,FLEX,WR,WR,YBNosehairs,13.8,7,TRUE,9486,Dontayvion Wicks,GB
Calebmd,7.40349E+17,SUPER_FLEX,WR,WR,Calebmd,13.8,3,TRUE,5045,Courtland Sutton,DEN
Calebmd,7.40349E+17,RB,RB,RB,Calebmd,13.8,7,TRUE,5995,Justice Hill,BAL
Let's go Mundting,9.95426E+17,TE,TE,TE,jkloth,13.8,7,TRUE,9484,Tucker Kraft,GB
The  Mahomophobes,9.93348E+17,QB,QB,QB,lukehamm03,13.72,14,TRUE,6797,Justin Herbert,LAC
jake54,7.01959E+17,RB,RB,RB,jake54,13.7,9,TRUE,8151,Kenneth Walker,SEA
AR-15 to my black Nabers ,9.87945E+17,SUPER_FLEX,WR,WR,MicahJohnson14,13.7,8,TRUE,11624,Xavier Worthy,KC
Collapsed for Cum,7.27633E+17,RB,RB,RB,YBNosehairs,13.7,3,TRUE,4663,Austin Ekeler,WAS
Collapsed for Cum,7.27633E+17,WR,WR,WR,YBNosehairs,13.7,5,TRUE,10222,Jayden Reed,GB
Collapsed for Cum,7.27633E+17,SUPER_FLEX,RB,RB,YBNosehairs,13.7,13,TRUE,11575,Ray Davis,BUF
MJCjr3,4.74749E+17,BN,WR,WR,MJCjr3,13.7,11,FALSE,4983,DJ Moore,CHI
Cracker Barrel,7.37732E+17,BN,WR,WR,kwu36,13.7,14,FALSE,10232,Michael Wilson,ARI
Cracker Barrel,7.37732E+17,BN,WR,WR,kwu36,13.7,14,FALSE,5947,Jakobi Meyers,LV
Michael’s Junior Penix ,7.40351E+17,FLEX,WR,WR,MrClean6969,13.7,14,TRUE,7525,DeVonta Smith,PHI
The People’s Champ,9.95164E+17,WR,WR,WR,paytonmcclowry,13.7,1,TRUE,2374,Tyler Lockett,SEA
The People’s Champ,9.95164E+17,FLEX,WR,WR,paytonmcclowry,13.7,6,TRUE,7547,Amon-Ra St. Brown,DET
The  Mahomophobes,9.93348E+17,QB,QB,QB,lukehamm03,13.68,6,TRUE,6797,Justin Herbert,LAC
Payton is my B*tch,7.40343E+17,FLEX,WR,WR,TylerWeiner3,13.6,1,TRUE,6786,CeeDee Lamb,DAL
Payton is my B*tch,7.40343E+17,RB,RB,RB,TylerWeiner3,13.6,3,TRUE,7528,Najee Harris,PIT
Payton is my B*tch,7.40343E+17,BN,TE,TE,TylerWeiner3,13.6,5,FALSE,4144,Jonnu Smith,MIA
The  Mahomophobes,9.93348E+17,FLEX,RB,RB,lukehamm03,13.6,4,TRUE,4866,Saquon Barkley,PHI
Collapsed for Cum,7.27633E+17,FLEX,WR,WR,YBNosehairs,13.6,11,TRUE,11631,Brian Thomas,JAX
MJCjr3,4.74749E+17,BN,QB,QB,MJCjr3,13.6,5,FALSE,2028,Derek Carr,NO
The People’s Champ,9.95164E+17,BN,TE,TE,paytonmcclowry,13.6,11,FALSE,5022,Dallas Goedert,PHI
Calebmd,7.40349E+17,BN,QB,QB,Calebmd,13.54,14,FALSE,9228,Bryce Young,CAR
jake54,7.01959E+17,FLEX,WR,WR,jake54,13.5,8,TRUE,9502,Tank Dell,HOU
AR-15 to my black Nabers ,9.87945E+17,FLEX,WR,WR,MicahJohnson14,13.5,7,TRUE,8134,Khalil Shakir,BUF
The  Mahomophobes,9.93348E+17,FLEX,TE,TE,lukehamm03,13.5,11,TRUE,7002,Juwan Johnson,NO
Collapsed for Cum,7.27633E+17,RB,RB,RB,YBNosehairs,13.5,14,TRUE,6039,Ty Johnson,BUF
MJCjr3,4.74749E+17,WR,WR,WR,MJCjr3,13.5,1,TRUE,8137,George Pickens,PIT
Cracker Barrel,7.37732E+17,WR,WR,WR,kwu36,13.5,7,TRUE,4037,Chris Godwin,TB
MJCjr3,4.74749E+17,QB,QB,QB,MJCjr3,13.44,9,TRUE,2028,Derek Carr,NO
Michael’s Junior Penix ,7.40351E+17,SUPER_FLEX,QB,QB,MrClean6969,13.44,2,TRUE,11566,Jayden Daniels,WAS
AR-15 to my black Nabers ,9.87945E+17,TE,TE,TE,MicahJohnson14,13.4,8,TRUE,9480,Brenton Strange,JAX
Payton is my B*tch,7.40343E+17,BN,QB,QB,TylerWeiner3,13.4,5,FALSE,421,Matthew Stafford,LAR
Payton is my B*tch,7.40343E+17,FLEX,WR,WR,TylerWeiner3,13.4,14,TRUE,8167,Christian Watson,GB
The  Mahomophobes,9.93348E+17,FLEX,WR,WR,lukehamm03,13.4,5,TRUE,5185,Allen Lazard,NYJ
Collapsed for Cum,7.27633E+17,FLEX,WR,WR,YBNosehairs,13.4,8,TRUE,11626,Xavier Legette,CAR
Collapsed for Cum,7.27633E+17,SUPER_FLEX,WR,WR,YBNosehairs,13.4,8,TRUE,5859,A.J. Brown,PHI
Calebmd,7.40349E+17,FLEX,WR,WR,Calebmd,13.4,5,TRUE,5927,Terry McLaurin,WAS
The People’s Champ,9.95164E+17,BN,RB,RB,paytonmcclowry,13.4,3,FALSE,5987,Alexander Mattison,LV
Let's go Mundting,9.95426E+17,SUPER_FLEX,QB,QB,jkloth,13.36,3,TRUE,1373,Geno Smith,SEA
Let's go Mundting,9.95426E+17,SUPER_FLEX,QB,QB,jkloth,13.36,12,TRUE,1373,Geno Smith,SEA
Let's go Mundting,9.95426E+17,BN,QB,QB,jkloth,13.32,14,FALSE,1373,Geno Smith,SEA
jake54,7.01959E+17,BN,TE,TE,jake54,13.3,8,FALSE,11604,Brock Bowers,LV
jake54,7.01959E+17,RB,RB,RB,jake54,13.3,12,TRUE,8151,Kenneth Walker,SEA
AR-15 to my black Nabers ,9.87945E+17,TE,TE,TE,MicahJohnson14,13.3,2,TRUE,10871,Luke Schoonmaker,DAL
AR-15 to my black Nabers ,9.87945E+17,FLEX,WR,WR,MicahJohnson14,13.3,3,TRUE,7562,Tutu Atwell,LAR
Payton is my B*tch,7.40343E+17,BN,RB,RB,TylerWeiner3,13.3,8,FALSE,4098,Kareem Hunt,KC
Payton is my B*tch,7.40343E+17,RB,RB,RB,TylerWeiner3,13.3,11,TRUE,7528,Najee Harris,PIT
MJCjr3,4.74749E+17,FLEX,WR,WR,MJCjr3,13.3,13,TRUE,5096,Ray-Ray McCloud,ATL
Cracker Barrel,7.37732E+17,BN,QB,QB,kwu36,13.3,2,FALSE,7523,Trevor Lawrence,JAX
21&22,7.40031E+17,FLEX,WR,WR,joeklein6,13.3,2,TRUE,4171,Josh Reynolds,JAX
Calebmd,7.40349E+17,RB,RB,RB,Calebmd,13.3,1,TRUE,8138,James Cook,BUF
The  Mahomophobes,9.93348E+17,SUPER_FLEX,QB,QB,lukehamm03,13.24,4,TRUE,4017,Deshaun Watson,CLE
AR-15 to my black Nabers ,9.87945E+17,FLEX,WR,WR,MicahJohnson14,13.2,1,TRUE,8134,Khalil Shakir,BUF
Payton is my B*tch,7.40343E+17,FLEX,WR,WR,TylerWeiner3,13.2,4,TRUE,6783,Jerry Jeudy,CLE
Cracker Barrel,7.37732E+17,WR,WR,WR,kwu36,13.2,5,TRUE,5947,Jakobi Meyers,LV
Cracker Barrel,7.37732E+17,BN,WR,WR,kwu36,13.2,8,FALSE,3321,Tyreek Hill,MIA
Cracker Barrel,7.37732E+17,BN,RB,RB,kwu36,13.2,14,FALSE,9225,Tank Bigsby,JAX
21&22,7.40031E+17,FLEX,WR,WR,joeklein6,13.2,3,TRUE,8117,Jalen Tolbert,DAL
The People’s Champ,9.95164E+17,BN,TE,TE,paytonmcclowry,13.2,3,FALSE,8111,Cade Otton,TB
The People’s Champ,9.95164E+17,BN,WR,WR,paytonmcclowry,13.2,11,FALSE,2133,Davante Adams,NYJ
The People’s Champ,9.95164E+17,BN,WR,WR,paytonmcclowry,13.2,14,FALSE,1426,DeAndre Hopkins,KC
Let's go Mundting,9.95426E+17,RB,RB,RB,jkloth,13.2,3,TRUE,9509,Bijan Robinson,ATL
jake54,7.01959E+17,FLEX,TE,TE,jake54,13.1,1,TRUE,7553,Kyle Pitts,ATL
jake54,7.01959E+17,RB,RB,RB,jake54,13.1,4,TRUE,7021,Rico Dowdle,DAL
jake54,7.01959E+17,WR,WR,WR,jake54,13.1,7,TRUE,8146,Garrett Wilson,NYJ
AR-15 to my black Nabers ,9.87945E+17,FLEX,TE,TE,MicahJohnson14,13.1,12,TRUE,11599,Cade Stover,HOU
The  Mahomophobes,9.93348E+17,RB,RB,RB,lukehamm03,13.1,2,TRUE,5850,Josh Jacobs,GB
The  Mahomophobes,9.93348E+17,BN,QB,QB,lukehamm03,13.1,9,FALSE,2306,Jameis Winston,CLE
The  Mahomophobes,9.93348E+17,FLEX,WR,WR,lukehamm03,13.1,10,TRUE,11625,Adonai Mitchell,IND
Collapsed for Cum,7.27633E+17,RB,RB,RB,YBNosehairs,13.1,7,TRUE,8154,Brian Robinson,WAS
Cracker Barrel,7.37732E+17,FLEX,TE,TE,kwu36,13.1,10,TRUE,8130,Trey McBride,ARI
21&22,7.40031E+17,BN,WR,WR,joeklein6,13.1,3,FALSE,8126,Wan'Dale Robinson,NYG
Michael’s Junior Penix ,7.40351E+17,WR,WR,WR,MrClean6969,13.1,4,TRUE,9488,Jaxon Smith-Njigba,SEA
Michael’s Junior Penix ,7.40351E+17,WR,WR,WR,MrClean6969,13.1,5,TRUE,9488,Jaxon Smith-Njigba,SEA
Michael’s Junior Penix ,7.40351E+17,RB,RB,RB,MrClean6969,13.1,6,TRUE,11647,Kimani Vidal,LAC
Michael’s Junior Penix ,7.40351E+17,WR,WR,WR,MrClean6969,13.1,12,TRUE,4234,Noah Brown,WAS
jake54,7.01959E+17,BN,QB,QB,jake54,13.02,1,FALSE,11563,Bo Nix,DEN
MJCjr3,4.74749E+17,TE,TE,TE,MJCjr3,13,10,TRUE,4066,Evan Engram,JAX
MJCjr3,4.74749E+17,SUPER_FLEX,WR,WR,MJCjr3,13,14,TRUE,8148,Jameson Williams,DET
The People’s Champ,9.95164E+17,WR,WR,WR,paytonmcclowry,13,13,TRUE,1426,DeAndre Hopkins,KC
Let's go Mundting,9.95426E+17,FLEX,WR,WR,jkloth,13,3,TRUE,1689,Adam Thielen,CAR
AR-15 to my black Nabers ,9.87945E+17,QB,QB,QB,MicahJohnson14,12.98,12,TRUE,9229,Anthony Richardson,IND
Calebmd,7.40349E+17,SUPER_FLEX,QB,QB,Calebmd,12.98,2,TRUE,8161,Malik Willis,GB
MJCjr3,4.74749E+17,BN,QB,QB,MJCjr3,12.96,14,FALSE,2028,Derek Carr,NO
Payton is my B*tch,7.40343E+17,WR,WR,WR,TylerWeiner3,12.9,8,TRUE,6783,Jerry Jeudy,CLE
Payton is my B*tch,7.40343E+17,FLEX,RB,RB,TylerWeiner3,12.9,11,TRUE,4035,Alvin Kamara,NO
Payton is my B*tch,7.40343E+17,RB,RB,RB,TylerWeiner3,12.9,14,TRUE,4035,Alvin Kamara,NO
The  Mahomophobes,9.93348E+17,SUPER_FLEX,TE,TE,lukehamm03,12.9,14,TRUE,10859,Sam LaPorta,DET
MJCjr3,4.74749E+17,FLEX,WR,WR,MJCjr3,12.9,7,TRUE,3634,Kalif Raymond,DET
Cracker Barrel,7.37732E+17,WR,WR,WR,kwu36,12.9,4,TRUE,4037,Chris Godwin,TB
Cracker Barrel,7.37732E+17,FLEX,WR,WR,kwu36,12.9,5,TRUE,3321,Tyreek Hill,MIA
21&22,7.40031E+17,TE,TE,TE,joeklein6,12.9,13,TRUE,11597,Theo Johnson,NYG
Calebmd,7.40349E+17,FLEX,WR,WR,Calebmd,12.9,14,TRUE,4981,Calvin Ridley,TEN
Michael’s Junior Penix ,7.40351E+17,FLEX,WR,WR,MrClean6969,12.9,8,TRUE,9488,Jaxon Smith-Njigba,SEA
Let's go Mundting,9.95426E+17,BN,RB,RB,jkloth,12.9,1,FALSE,3164,Ezekiel Elliott,DAL
Let's go Mundting,9.95426E+17,FLEX,RB,RB,jkloth,12.9,11,TRUE,7611,Rhamondre Stevenson,NE
Let's go Mundting,9.95426E+17,BN,WR,WR,jkloth,12.9,13,FALSE,3286,Demarcus Robinson,LAR
Collapsed for Cum,7.27633E+17,QB,QB,QB,YBNosehairs,12.86,2,TRUE,9229,Anthony Richardson,IND
Payton is my B*tch,7.40343E+17,BN,QB,QB,TylerWeiner3,12.84,3,FALSE,421,Matthew Stafford,LAR
jake54,7.01959E+17,BN,QB,QB,jake54,12.8,6,FALSE,5870,Daniel Jones,MIN
jake54,7.01959E+17,FLEX,TE,TE,jake54,12.8,13,TRUE,4993,Mike Gesicki,CIN
The  Mahomophobes,9.93348E+17,FLEX,RB,RB,lukehamm03,12.8,9,TRUE,5850,Josh Jacobs,GB
Collapsed for Cum,7.27633E+17,WR,WR,WR,YBNosehairs,12.8,2,TRUE,8144,Chris Olave,NO
MJCjr3,4.74749E+17,RB,RB,RB,MJCjr3,12.8,10,TRUE,9221,Jahmyr Gibbs,DET
Cracker Barrel,7.37732E+17,BN,WR,WR,kwu36,12.8,5,FALSE,10232,Michael Wilson,ARI
Calebmd,7.40349E+17,BN,WR,WR,Calebmd,12.8,5,FALSE,4950,Christian Kirk,JAX
Calebmd,7.40349E+17,BN,WR,WR,Calebmd,12.8,11,FALSE,9754,Quentin Johnston,LAC
Calebmd,7.40349E+17,FLEX,WR,WR,Calebmd,12.8,12,TRUE,7496,Nick Westbrook-Ikhine,TEN
Michael’s Junior Penix ,7.40351E+17,TE,TE,TE,MrClean6969,12.8,6,TRUE,1339,Zach Ertz,WAS
The People’s Champ,9.95164E+17,SUPER_FLEX,QB,QB,paytonmcclowry,12.8,10,TRUE,3163,Jared Goff,DET
Collapsed for Cum,7.27633E+17,QB,QB,QB,YBNosehairs,12.76,10,TRUE,11564,Drake Maye,NE
jake54,7.01959E+17,BN,QB,QB,jake54,12.7,12,FALSE,6011,Gardner Minshew,LV
AR-15 to my black Nabers ,9.87945E+17,RB,RB,RB,MicahJohnson14,12.7,5,TRUE,6938,Cam Akers,MIN
Payton is my B*tch,7.40343E+17,FLEX,TE,TE,TylerWeiner3,12.7,7,TRUE,5133,Tyler Conklin,NYJ
Payton is my B*tch,7.40343E+17,BN,WR,WR,TylerWeiner3,12.7,8,FALSE,2449,Stefon Diggs,HOU
The  Mahomophobes,9.93348E+17,FLEX,TE,TE,lukehamm03,12.7,6,TRUE,10859,Sam LaPorta,DET
The  Mahomophobes,9.93348E+17,SUPER_FLEX,QB,QB,lukehamm03,12.66,1,TRUE,4017,Deshaun Watson,CLE
Payton is my B*tch,7.40343E+17,RB,RB,RB,TylerWeiner3,12.6,5,TRUE,4035,Alvin Kamara,NO
The  Mahomophobes,9.93348E+17,FLEX,WR,WR,lukehamm03,12.6,3,TRUE,7569,Nico Collins,HOU
Cracker Barrel,7.37732E+17,BN,TE,TE,kwu36,12.6,7,FALSE,8130,Trey McBride,ARI
Cracker Barrel,7.37732E+17,BN,WR,WR,kwu36,12.6,8,FALSE,5872,Deebo Samuel,SF
Cracker Barrel,7.37732E+17,FLEX,RB,RB,kwu36,12.6,9,TRUE,5892,David Montgomery,DET
Cracker Barrel,7.37732E+17,FLEX,WR,WR,kwu36,12.6,10,TRUE,5872,Deebo Samuel,SF
Cracker Barrel,7.37732E+17,SUPER_FLEX,RB,RB,kwu36,12.6,10,TRUE,5892,David Montgomery,DET
21&22,7.40031E+17,FLEX,WR,WR,joeklein6,12.6,5,TRUE,5096,Ray-Ray McCloud,ATL
21&22,7.40031E+17,TE,TE,TE,joeklein6,12.6,7,TRUE,7828,Noah Gray,KC
Michael’s Junior Penix ,7.40351E+17,RB,RB,RB,MrClean6969,12.6,8,TRUE,11439,Jaleel McLaughlin,DEN
jake54,7.01959E+17,FLEX,TE,TE,jake54,12.5,7,TRUE,5857,Noah Fant,SEA
AR-15 to my black Nabers ,9.87945E+17,WR,WR,WR,MicahJohnson14,12.5,5,TRUE,7562,Tutu Atwell,LAR
Payton is my B*tch,7.40343E+17,FLEX,RB,RB,TylerWeiner3,12.5,3,TRUE,7543,Travis Etienne,JAX
Payton is my B*tch,7.40343E+17,QB,QB,QB,TylerWeiner3,12.5,6,TRUE,1166,Kirk Cousins,ATL
Collapsed for Cum,7.27633E+17,QB,QB,QB,YBNosehairs,12.5,8,TRUE,9229,Anthony Richardson,IND
Collapsed for Cum,7.27633E+17,FLEX,RB,RB,YBNosehairs,12.5,9,TRUE,11589,Trey Benson,ARI
MJCjr3,4.74749E+17,FLEX,WR,WR,MJCjr3,12.5,9,TRUE,5096,Ray-Ray McCloud,ATL
MJCjr3,4.74749E+17,BN,WR,WR,MJCjr3,12.5,11,FALSE,11620,Rome Odunze,CHI
Calebmd,7.40349E+17,BN,RB,RB,Calebmd,12.5,13,FALSE,4988,Nick Chubb,CLE
The People’s Champ,9.95164E+17,BN,RB,RB,paytonmcclowry,12.5,4,FALSE,11584,Bucky Irving,TB
The People’s Champ,9.95164E+17,RB,RB,RB,paytonmcclowry,12.5,9,TRUE,8136,Rachaad White,TB
Let's go Mundting,9.95426E+17,WR,WR,WR,jkloth,12.5,6,TRUE,6819,Michael Pittman,IND
Let's go Mundting,9.95426E+17,BN,WR,WR,jkloth,12.5,13,FALSE,10226,Andrei Iosivas,CIN
21&22,7.40031E+17,QB,QB,QB,joeklein6,12.48,2,TRUE,9999,Will Levis,TEN
Let's go Mundting,9.95426E+17,BN,QB,QB,jkloth,12.44,13,FALSE,1373,Geno Smith,SEA
AR-15 to my black Nabers ,9.87945E+17,WR,WR,WR,MicahJohnson14,12.4,12,TRUE,11632,Malik Nabers,NYG
The  Mahomophobes,9.93348E+17,FLEX,RB,RB,lukehamm03,12.4,1,TRUE,5850,Josh Jacobs,GB
The  Mahomophobes,9.93348E+17,FLEX,TE,TE,lukehamm03,12.4,6,TRUE,11600,Ja'Tavion Sanders,CAR
Collapsed for Cum,7.27633E+17,WR,WR,WR,YBNosehairs,12.4,3,TRUE,8180,Jalen Nailor,MIN
Cracker Barrel,7.37732E+17,WR,WR,WR,kwu36,12.4,4,TRUE,8112,Drake London,ATL
Calebmd,7.40349E+17,BN,WR,WR,Calebmd,12.4,3,FALSE,9754,Quentin Johnston,LAC
Calebmd,7.40349E+17,SUPER_FLEX,QB,QB,Calebmd,12.4,8,TRUE,9758,C.J. Stroud,HOU
Let's go Mundting,9.95426E+17,BN,RB,RB,jkloth,12.4,13,FALSE,7611,Rhamondre Stevenson,NE
The People’s Champ,9.95164E+17,QB,QB,QB,paytonmcclowry,12.38,1,TRUE,3163,Jared Goff,DET
Payton is my B*tch,7.40343E+17,BN,QB,QB,TylerWeiner3,12.32,9,FALSE,3294,Dak Prescott,DAL
Payton is my B*tch,7.40343E+17,WR,WR,WR,TylerWeiner3,12.3,2,TRUE,6783,Jerry Jeudy,CLE
The  Mahomophobes,9.93348E+17,WR,WR,WR,lukehamm03,12.3,9,TRUE,4981,Calvin Ridley,TEN
The  Mahomophobes,9.93348E+17,WR,WR,WR,lukehamm03,12.3,12,TRUE,7571,Rashod Bateman,BAL
Cracker Barrel,7.37732E+17,BN,RB,RB,kwu36,12.3,14,FALSE,8132,Tyler Allgeier,ATL
21&22,7.40031E+17,TE,TE,TE,joeklein6,12.3,5,TRUE,11597,Theo Johnson,NYG
The People’s Champ,9.95164E+17,FLEX,WR,WR,paytonmcclowry,12.3,13,TRUE,7547,Amon-Ra St. Brown,DET
Let's go Mundting,9.95426E+17,FLEX,RB,RB,jkloth,12.3,10,TRUE,8155,Breece Hall,NYJ
AR-15 to my black Nabers ,9.87945E+17,FLEX,WR,WR,MicahJohnson14,12.2,4,TRUE,7562,Tutu Atwell,LAR
The  Mahomophobes,9.93348E+17,WR,WR,WR,lukehamm03,12.2,4,TRUE,11623,Jordan Whittington,LAR
Collapsed for Cum,7.27633E+17,TE,TE,TE,YBNosehairs,12.2,4,TRUE,10236,Dalton Kincaid,BUF
Cracker Barrel,7.37732E+17,BN,RB,RB,kwu36,12.2,9,FALSE,4199,Aaron Jones,MIN
Calebmd,7.40349E+17,WR,WR,WR,Calebmd,12.2,1,TRUE,7564,Ja'Marr Chase,CIN
Calebmd,7.40349E+17,FLEX,WR,WR,Calebmd,12.2,6,TRUE,7564,Ja'Marr Chase,CIN
Calebmd,7.40349E+17,SUPER_FLEX,TE,TE,Calebmd,12.2,10,TRUE,7600,Pat Freiermuth,PIT
Calebmd,7.40349E+17,BN,RB,RB,Calebmd,12.2,13,FALSE,6945,Antonio Gibson,NE
Michael’s Junior Penix ,7.40351E+17,TE,TE,TE,MrClean6969,12.2,2,TRUE,1339,Zach Ertz,WAS
The People’s Champ,9.95164E+17,FLEX,WR,WR,paytonmcclowry,12.2,12,TRUE,7547,Amon-Ra St. Brown,DET
The People’s Champ,9.95164E+17,BN,QB,"QB,TE",paytonmcclowry,12.2,13,FALSE,4381,Taysom Hill,NO
Let's go Mundting,9.95426E+17,BN,QB,QB,jkloth,12.2,13,FALSE,4892,Baker Mayfield,TB
AR-15 to my black Nabers ,9.87945E+17,RB,RB,RB,MicahJohnson14,12.1,14,TRUE,11576,Braelon Allen,NYJ
Payton is my B*tch,7.40343E+17,BN,QB,QB,TylerWeiner3,12.1,3,FALSE,1166,Kirk Cousins,ATL
Payton is my B*tch,7.40343E+17,FLEX,TE,TE,TylerWeiner3,12.1,9,TRUE,4144,Jonnu Smith,MIA
The  Mahomophobes,9.93348E+17,RB,RB,RB,lukehamm03,12.1,8,TRUE,4866,Saquon Barkley,PHI
MJCjr3,4.74749E+17,RB,RB,RB,MJCjr3,12.1,6,TRUE,9221,Jahmyr Gibbs,DET
Cracker Barrel,7.37732E+17,BN,RB,RB,kwu36,12.1,10,FALSE,4199,Aaron Jones,MIN
Michael’s Junior Penix ,7.40351E+17,RB,RB,RB,MrClean6969,12.1,1,TRUE,9753,Zach Charbonnet,SEA
Michael’s Junior Penix ,7.40351E+17,RB,RB,RB,MrClean6969,12.1,13,TRUE,9753,Zach Charbonnet,SEA
The People’s Champ,9.95164E+17,BN,QB,QB,paytonmcclowry,12.08,6,FALSE,10866,Aidan O'Connell,LV
Calebmd,7.40349E+17,QB,QB,QB,Calebmd,12.04,10,TRUE,9228,Bryce Young,CAR
jake54,7.01959E+17,WR,WR,WR,jake54,12,1,TRUE,8146,Garrett Wilson,NYJ
jake54,7.01959E+17,FLEX,WR,WR,jake54,12,4,TRUE,6801,Tee Higgins,CIN
Payton is my B*tch,7.40343E+17,BN,RB,RB,TylerWeiner3,12,5,FALSE,7543,Travis Etienne,JAX
Payton is my B*tch,7.40343E+17,BN,TE,TE,TylerWeiner3,12,14,FALSE,1466,Travis Kelce,KC
The  Mahomophobes,9.93348E+17,BN,QB,QB,lukehamm03,12,2,FALSE,6797,Justin Herbert,LAC
The  Mahomophobes,9.93348E+17,RB,RB,RB,lukehamm03,12,6,TRUE,5850,Josh Jacobs,GB
The  Mahomophobes,9.93348E+17,FLEX,TE,TE,lukehamm03,12,8,TRUE,3214,Hunter Henry,NE
Collapsed for Cum,7.27633E+17,FLEX,WR,WR,YBNosehairs,12,9,TRUE,9500,Josh Downs,IND
Cracker Barrel,7.37732E+17,WR,WR,WR,kwu36,12,9,TRUE,3321,Tyreek Hill,MIA
Cracker Barrel,7.37732E+17,BN,WR,WR,kwu36,12,14,FALSE,8112,Drake London,ATL
Cracker Barrel,7.37732E+17,BN,QB,QB,kwu36,11.96,6,FALSE,5849,Kyler Murray,ARI
MJCjr3,4.74749E+17,SUPER_FLEX,QB,QB,MJCjr3,11.94,1,TRUE,7591,Justin Fields,PIT
Michael’s Junior Penix ,7.40351E+17,SUPER_FLEX,QB,QB,MrClean6969,11.94,3,TRUE,6904,Jalen Hurts,PHI
Calebmd,7.40349E+17,QB,QB,QB,Calebmd,11.92,9,TRUE,6804,Jordan Love,GB
jake54,7.01959E+17,FLEX,WR,WR,jake54,11.9,11,TRUE,9997,Zay Flowers,BAL
AR-15 to my black Nabers ,9.87945E+17,FLEX,WR,WR,MicahJohnson14,11.9,1,TRUE,11834,Devaughn Vele,DEN
AR-15 to my black Nabers ,9.87945E+17,FLEX,WR,WR,MicahJohnson14,11.9,5,TRUE,11637,Keon Coleman,BUF
Payton is my B*tch,7.40343E+17,FLEX,RB,RB,TylerWeiner3,11.9,1,TRUE,7543,Travis Etienne,JAX
The  Mahomophobes,9.93348E+17,TE,TE,TE,lukehamm03,11.9,12,TRUE,3214,Hunter Henry,NE
The  Mahomophobes,9.93348E+17,FLEX,TE,TE,lukehamm03,11.9,12,TRUE,7600,Pat Freiermuth,PIT
Calebmd,7.40349E+17,RB,RB,RB,Calebmd,11.9,9,TRUE,8138,James Cook,BUF
Michael’s Junior Penix ,7.40351E+17,WR,WR,WR,MrClean6969,11.9,13,TRUE,9488,Jaxon Smith-Njigba,SEA
The People’s Champ,9.95164E+17,BN,RB,RB,paytonmcclowry,11.9,4,FALSE,9508,Tyjae Spears,TEN
The People’s Champ,9.95164E+17,WR,WR,WR,paytonmcclowry,11.9,5,TRUE,9501,DeMario Douglas,NE
The  Mahomophobes,9.93348E+17,BN,QB,QB,lukehamm03,11.88,11,FALSE,9758,C.J. Stroud,HOU
Cracker Barrel,7.37732E+17,BN,QB,QB,kwu36,11.84,4,FALSE,7083,Tyler Huntley,MIA
